symbol,option_type,current_price,strike,expiration,DTE,bid,ask,lastPrice,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,collected_at,mid_price,bid_ask_spread,relative_spread,volume_oi_ratio,moneyness,distance_pct,contract_multiplier,estimated_traded_premium,price_source,volume_source,oi_source,iv_source,mid_price_source,premium_source,underlying_price,delta,gamma,vega,delta_source,gamma_source,vega_source,greeks_status,trade_side_estimate,trade_side_source,open_close_estimate,open_close_source,flow_score,call_put_flow,estimated_directional_premium,flow_rank,option_count,total_volume,total_premium,call_premium,put_premium,call_put_premium_imbalance,symbol_flow_score,symbol_flow_rank,flow_reason
TSLA,CALL,328.5799865722656,275.0,2026-08-28,20,53.65,56.05,53.66,7.919998,17.315254,31,86,0.51758294921875,True,REGULAR,USD,2026-08-08 16:03:25 UTC,54.849999999999994,2.3999999999999986,0.0437556973564266,0.36046511627906974,-0.1630652771375703,-16.30652771375703,100,170035.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,0.9391783675535396,0.0030243230165274,0.092603517150096,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,73.24781174460257,170035.0,-170035.0,3294,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Premium activity | Put premium dominance | Sell-side estimate | Near-term concentration
META,CALL,592.0999755859375,595.0,2026-09-18,41,27.3,28.1,28.5,-0.35000038,-1.2131729,138,1681,0.3678041735839844,False,REGULAR,USD,2026-08-08 16:03:19 UTC,27.700000000000003,0.8000000000000007,0.0288808664259928,0.08209399167162404,0.004897862748926241,0.489786274892624,100,382260.00000000006,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,592.0999755859375,0.5233047307529705,0.0054564605835679,0.7903305210834138,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.24548756546946,382260.00000000006,0.0,3295,3046,261392,411822567.5,256631953.5,155190614.0,0.24632292522434435,44.69484387836516,7,Premium activity | Near-term concentration
META,PUT,592.0999755859375,572.5,2026-08-14,6,3.25,3.85,3.2,-2.7,-45.76271,96,127,0.3413151806640625,False,REGULAR,USD,2026-08-08 16:03:18 UTC,3.55,0.6000000000000001,0.1690140845070422,0.7559055118110236,-0.03310247659872223,-3.310247659872223,100,34079.99999999999,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,592.0999755859375,-0.2100777411486406,0.0111252688030965,0.2188338948418816,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,73.24203223220918,-34079.99999999999,-34079.99999999999,3296,3046,261392,411822567.5,256631953.5,155190614.0,0.24632292522434435,44.69484387836516,7,Premium activity | Sell-side estimate | Near-term concentration
MSFT,PUT,499.989990234375,390.0,2026-11-20,104,3.9,4.2,4.1,-0.4500003,-9.890116,1694,3812,0.3653017572021484,False,REGULAR,USD,2026-08-08 16:03:08 UTC,4.05,0.3000000000000002,0.0740740740740741,0.44438614900314793,-0.21998438445300908,-21.99843844530091,100,686070.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,499.989990234375,-0.0763525532026005,0.0014718263912978,0.3829758968581104,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.24114057296171,-686070.0,0.0,3297,1820,282886,365225039.0,303315373.0,61909666.0,0.6609779758282126,38.91466963742319,9,Premium activity | Call premium dominance
AAPL,PUT,313.3299865722656,295.0,2026-08-14,6,0.19,0.23,0.21,-0.21,-50.0,1678,2902,0.2641675146484374,False,REGULAR,USD,2026-08-08 16:03:02 UTC,0.21000000000000002,0.04,0.1904761904761905,0.5782219159200551,-0.05850058199915712,-5.850058199915712,100,35238.00000000001,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,313.3299865722656,-0.0346723522807974,0.007225155159593,0.0308027076766891,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.2398402976419,-35238.00000000001,0.0,3298,1467,558991,342845374.5,303516574.5,39328800.0,0.7705741251002353,43.05861187650353,8,Premium activity | Call premium dominance | Near-term concentration
META,PUT,592.0999755859375,615.0,2026-09-04,27,33.1,36.4,34.85,-4.4000015,-11.210195,30,44,0.3476932907104492,True,REGULAR,USD,2026-08-08 16:03:18 UTC,34.75,3.299999999999997,0.0949640287769783,0.6818181818181818,0.03867594216905822,3.8675942169058217,100,104250.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,592.0999755859375,-0.6265401721038374,0.006763477569888,0.6098560696183584,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.23488908686421,-104250.0,0.0,3299,3046,261392,411822567.5,256631953.5,155190614.0,0.24632292522434435,44.69484387836516,7,Premium activity | Near-term concentration
AMD,CALL,483.3599853515625,460.0,2026-08-14,6,29.75,31.25,27.65,-14.15,-33.851673,31,168,0.6224402990722657,True,REGULAR,USD,2026-08-08 16:03:14 UTC,30.5,1.5,0.0491803278688524,0.18452380952380953,-0.04832833924920796,-4.832833924920796,100,94550.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.7482041118837373,0.0082693179881433,0.1976820202504317,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.22789942891076,94550.0,0.0,3300,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Premium activity | Call premium dominance | Near-term concentration
MSFT,CALL,499.989990234375,530.0,2026-11-20,104,23.25,24.6,23.8,-1.3400002,-5.330152,174,928,0.3428410443115234,False,REGULAR,USD,2026-08-08 16:03:08 UTC,23.925,1.3500000000000014,0.0564263322884013,0.1875,0.060021221127962036,6.0021221127962034,100,416295.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,499.989990234375,0.4345786266370356,0.0043012360366458,1.0503866167754718,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.2266925785295,416295.0,0.0,3301,1820,282886,365225039.0,303315373.0,61909666.0,0.6609779758282126,38.91466963742319,9,Premium activity | Call premium dominance
QQQ,CALL,723.030029296875,733.0,2026-10-16,69,23.89,24.12,23.55,2.5099983,11.929649,74,164,0.2267228207397461,False,REGULAR,USD,2026-08-08 16:02:55 UTC,24.005000000000003,0.2300000000000004,0.0095813372214122,0.45121951219512196,0.013789151624615782,1.3789151624615783,100,177637.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.4948416327812495,0.0055968552514295,1.254030812635039,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.22450427179774,177637.0,0.0,3302,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity
QQQ,CALL,723.030029296875,701.0,2026-08-31,23,29.62,30.34,28.31,1.4200001,5.280774,52,212,0.2349930017089843,True,REGULAR,USD,2026-08-08 16:02:54 UTC,29.98,0.7199999999999989,0.0240160106737824,0.24528301886792453,-0.030469037805108238,-3.046903780510824,100,155896.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.7246712296852952,0.0078279200866684,0.6059669721197583,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.21588538140352,155896.0,0.0,3303,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity | Near-term concentration
QQQ,CALL,723.030029296875,710.0,2026-09-11,34,27.22,27.38,26.64,3.2799988,14.04109,88,595,0.2282181671142578,True,REGULAR,USD,2026-08-08 16:02:54 UTC,27.299999999999997,0.1600000000000001,0.0058608058608058,0.14789915966386555,-0.018021422027998356,-1.8021422027998355,100,240239.99999999997,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.6366091034313447,0.0074524593257295,0.8282254092701582,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.2099278695714,240239.99999999997,0.0,3304,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity | Near-term concentration
QQQ,PUT,723.030029296875,704.0,2026-08-10,2,0.11,0.13,0.11,-1.34,-92.413795,2264,331,0.159188095703125,False,REGULAR,USD,2026-08-08 16:02:51 UTC,0.12,0.02,0.1666666666666667,6.83987915407855,-0.02631983254607161,-2.631983254607161,100,27168.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,-0.0110686231544966,0.0034175607436458,0.0155839171700927,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,OPEN EST.,ESTIMATED,73.20893091851593,-27168.0,-27168.0,3305,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Volume/OI surge | Premium activity | Sell-side estimate | Near-term concentration
AMD,CALL,483.3599853515625,460.0,2026-08-12,4,27.0,28.7,28.45,-12.549999,-30.609755,15,18,0.5885050915527343,True,REGULAR,USD,2026-08-08 16:03:13 UTC,27.85,1.6999999999999993,0.0610412926391382,0.8333333333333334,-0.04832833924920796,-4.832833924920796,100,41775.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,0.8000958410290465,0.0093987329488342,0.1416211285646543,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,UNKNOWN,ESTIMATED,73.20642325531878,41775.0,41775.0,3306,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Premium activity | Call premium dominance | Buy-side estimate | Near-term concentration
AAPL,PUT,313.3299865722656,305.0,2026-09-04,27,4.3,4.55,4.47,-0.77,-14.694656,139,361,0.2353592089843749,False,REGULAR,USD,2026-08-08 16:03:03 UTC,4.425,0.25,0.0564971751412429,0.3850415512465374,-0.026585347490653975,-2.6585347490653977,100,61507.49999999999,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,313.3299865722656,-0.308832046088624,0.0175604688328748,0.300152608693148,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.20364616053314,-61507.49999999999,0.0,3307,1467,558991,342845374.5,303516574.5,39328800.0,0.7705741251002353,43.05861187650353,8,Premium activity | Call premium dominance | Near-term concentration
SPY,PUT,773.260009765625,740.0,2026-08-21,13,0.67,0.68,0.69,-0.40000004,-36.69725,3755,33664,0.1512536047363281,False,REGULAR,USD,2026-08-08 16:02:46 UTC,0.675,0.01,0.0148148148148148,0.1115434885931559,-0.04301271156606961,-4.301271156606961,100,253462.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.0543147226237902,0.004990064308863,0.1607361143221113,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,UNKNOWN,ESTIMATED,73.20051137281176,-253462.5,253462.5,3308,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance | Buy-side estimate | Near-term concentration
QQQ,CALL,723.030029296875,725.0,2026-10-16,69,28.08,28.34,28.02,3.1599998,12.711183,251,3668,0.231803946685791,False,REGULAR,USD,2026-08-08 16:02:55 UTC,28.21,0.2600000000000015,0.0092165898617512,0.06842966194111233,0.002724604267184777,0.2724604267184777,100,708071.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.5392017636668964,0.0054481777812379,1.248075888217479,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.19719361718572,708071.0,0.0,3309,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity
TSLA,PUT,328.5799865722656,365.0,2026-08-14,6,36.1,37.6,36.7,-10.529999,-22.295149,50,630,0.5722699023437501,True,REGULAR,USD,2026-08-08 16:03:25 UTC,36.85,1.5,0.0407055630936227,0.07936507936507936,0.11084063216286123,11.084063216286124,100,184250.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,328.5799865722656,-0.9172809792317465,0.0063239784019483,0.0642291070842349,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.19341342429587,-184250.0,0.0,3310,2633,1161835,1403261093.0,448706899.5,954554193.5,-0.36047981129339274,81.90719716940089,1,Premium activity | Put premium dominance | Near-term concentration
AMZN,PUT,274.4800109863281,310.0,2027-01-15,160,43.4,44.95,44.45,-1.1599998,-2.5433016,123,510,0.2974008248901366,True,REGULAR,USD,2026-08-08 16:03:13 UTC,44.175,1.5500000000000045,0.0350877192982457,0.2411764705882353,0.1294082905565066,12.94082905565066,100,543352.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,274.4800109863281,-0.6665960379463204,0.0067281161773647,0.6608215751974486,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.19079182229412,-543352.5,0.0,3311,1203,386778,257734395.5,206490952.5,51243443.0,0.6023546418739442,52.035319628109164,5,Premium activity | Call premium dominance
AAPL,PUT,313.3299865722656,310.0,2026-08-28,20,5.15,5.35,5.4,-0.69000006,-11.33005,179,1286,0.2309647216796875,False,REGULAR,USD,2026-08-08 16:03:03 UTC,5.25,0.1999999999999993,0.0380952380952379,0.13919129082426127,-0.0106277302364024,-1.06277302364024,100,93975.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,313.3299865722656,-0.3954283015041164,0.0227364093675164,0.2824935789877523,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.1898235145565,-93975.0,0.0,3312,1467,558991,342845374.5,303516574.5,39328800.0,0.7705741251002353,43.05861187650353,8,Premium activity | Call premium dominance | Near-term concentration
MSFT,PUT,499.989990234375,470.0,2026-08-14,6,0.51,0.61,0.58,-0.62000006,-51.66667,689,1013,0.3005441040039062,False,REGULAR,USD,2026-08-08 16:03:06 UTC,0.56,0.0999999999999999,0.1785714285714285,0.6801579466929911,-0.05998118126388272,-5.998118126388272,100,38584.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,499.989990234375,-0.0503394517979145,0.0053821095138579,0.0664724595823715,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.18966416283065,-38584.0,0.0,3313,1820,282886,365225039.0,303315373.0,61909666.0,0.6609779758282126,38.91466963742319,9,Premium activity | Call premium dominance | Near-term concentration
SPY,PUT,773.260009765625,735.0,2026-08-31,23,1.53,1.56,1.5,-0.6400001,-29.906544,1730,13288,0.1586693020629883,False,REGULAR,USD,2026-08-08 16:02:47 UTC,1.545,0.03,0.0194174757281553,0.13019265502709212,-0.0494788418933259,-4.94788418933259,100,267285.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.0873535209600517,0.0051566891096684,0.3082832532183519,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.18481620231422,-267285.0,0.0,3314,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance | Near-term concentration
QQQ,CALL,723.030029296875,652.0,2026-08-21,13,70.41,73.83,69.25,4.029999,6.1790843,23,45,0.419378364868164,True,REGULAR,USD,2026-08-08 16:02:53 UTC,72.12,3.4200000000000017,0.0474209650582362,0.5111111111111111,-0.09823939036937314,-9.823939036937317,100,165876.00000000003,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.9137305605369892,0.0027495833730741,0.2147019915527279,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.17939604914909,165876.00000000003,0.0,3315,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity | Near-term concentration
AMD,PUT,483.3599853515625,400.0,2026-08-28,20,3.15,3.6,3.37,-0.5300002,-13.589748,528,2091,0.6320837573242188,False,REGULAR,USD,2026-08-08 16:03:14 UTC,3.375,0.4500000000000002,0.1333333333333334,0.25251076040172166,-0.17245942543409387,-17.245942543409388,100,178200.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,483.3599853515625,-0.0856283381911854,0.0021878444748135,0.1770392648879486,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.17204655859342,-178200.0,0.0,3316,2677,257051,469427007.0,325263274.0,144163733.0,0.3857885002342867,51.2868275035143,6,Premium activity | Call premium dominance | Near-term concentration
SPY,PUT,773.260009765625,730.0,2026-08-31,23,1.27,1.29,1.29,-0.43000007,-25.000004,3169,27315,0.1656577575683594,False,REGULAR,USD,2026-08-08 16:02:47 UTC,1.28,0.02,0.015625,0.11601684056379279,-0.05594497222058219,-5.5944972220582185,100,405632.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.0713456621920762,0.004237137111065,0.2644663179156751,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,UNKNOWN,ESTIMATED,73.16983229269273,-405632.0,405632.0,3317,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance | Buy-side estimate | Near-term concentration
QQQ,PUT,723.030029296875,698.0,2026-08-21,13,3.02,3.09,3.03,-2.43,-44.505493,214,598,0.2078326287841796,False,REGULAR,USD,2026-08-08 16:02:53 UTC,3.0549999999999997,0.0699999999999998,0.02291325695581,0.35785953177257523,-0.03461824306414486,-3.4618243064144862,100,65377.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,-0.1699970323428705,0.0089230277744922,0.3452940808396568,CALCULATED,CALCULATED,CALCULATED,CALCULATED,SELL EST.,ESTIMATED,UNKNOWN,ESTIMATED,73.16152927436437,-65377.0,-65377.0,3318,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity | Sell-side estimate | Near-term concentration
QQQ,CALL,723.030029296875,720.0,2026-10-16,69,30.95,31.2,30.87,3.0100002,10.804021,309,5623,0.2353439503479004,True,REGULAR,USD,2026-08-08 16:02:55 UTC,31.075,0.25,0.0080450522928399,0.05495287213231371,-0.004190737831209601,-0.4190737831209601,100,960217.4999999999,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.5659617064627203,0.0053184062116353,1.236953689602408,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.16003001485106,960217.4999999999,0.0,3319,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity
QQQ,CALL,723.030029296875,743.0,2026-08-21,13,3.06,3.14,3.09,0.75,32.051285,211,728,0.1772238040161132,False,REGULAR,USD,2026-08-08 16:02:53 UTC,3.1,0.08,0.0258064516129032,0.28983516483516486,0.027619835821404537,2.761983582140454,100,65410.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.2250402275110591,0.0124032344728769,0.4092796636598458,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.15996980200724,65410.0,0.0,3320,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity | Near-term concentration
SPY,CALL,773.260009765625,750.0,2026-08-14,6,23.59,23.72,24.49,4.01,19.58008,349,28347,0.1473473937988281,True,REGULAR,USD,2026-08-08 16:02:46 UTC,23.655,0.129999999999999,0.0054956668780384,0.012311708470032103,-0.03008045091155704,-3.008045091155704,100,825559.5000000001,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.9516378282742036,0.0068747975949173,0.0995661839147475,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.15804010107,825559.5000000001,0.0,3321,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance | Near-term concentration
MSFT,PUT,499.989990234375,520.0,2026-09-18,41,28.5,30.4,29.55,-2.2000008,-6.9291363,57,199,0.2714001083374023,True,REGULAR,USD,2026-08-08 16:03:07 UTC,29.45,1.8999999999999984,0.064516129032258,0.2864321608040201,0.04002082072932124,4.002082072932124,100,167865.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,499.989990234375,-0.631762309162734,0.0082889895537984,0.6317208644912327,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.1523472271691,-167865.0,0.0,3322,1820,282886,365225039.0,303315373.0,61909666.0,0.6609779758282126,38.91466963742319,9,Premium activity | Call premium dominance | Near-term concentration
SPY,CALL,773.260009765625,745.0,2026-10-16,69,39.53,42.85,41.39,2.880001,7.47858,163,1605,0.1986469296264648,True,REGULAR,USD,2026-08-08 16:02:49 UTC,41.19,3.3200000000000003,0.0806020878854091,0.1015576323987539,-0.036546581238813325,-3.654658123881332,100,671396.9999999999,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.7128749716242442,0.0051013826139687,1.1454524935948842,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.14353259870423,671396.9999999999,0.0,3323,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance
SPY,CALL,773.260009765625,759.0,2026-08-28,20,17.81,20.69,19.11,2.0300007,11.88525,79,500,0.1672446557617187,True,REGULAR,USD,2026-08-08 16:02:47 UTC,19.25,2.8800000000000026,0.1496103896103897,0.158,-0.018441416322495723,-1.8441416322495725,100,152075.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.7091882104009251,0.0113222843342083,0.6204039273970566,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.14200792894076,152075.0,0.0,3324,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance | Near-term concentration
META,CALL,592.0999755859375,562.5,2026-08-10,2,28.25,33.85,31.0,4.129999,15.370297,22,103,0.6940948559570312,True,REGULAR,USD,2026-08-08 16:03:17 UTC,31.05,5.600000000000001,0.1803542673107891,0.21359223300970873,-0.04999151630878822,-4.9991516308788215,100,68310.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,592.0999755859375,0.8480508552378809,0.0077303824537773,0.1030735001846599,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.13979548061515,68310.0,0.0,3325,3046,261392,411822567.5,256631953.5,155190614.0,0.24632292522434435,44.69484387836516,7,Premium activity | Near-term concentration
AMZN,CALL,274.4800109863281,245.0,2026-08-21,13,29.8,31.25,30.4,2.6000004,9.352519,195,10660,0.5212450219726561,True,REGULAR,USD,2026-08-08 16:03:10 UTC,30.525,1.4499999999999993,0.0475020475020474,0.018292682926829267,-0.10740312520534155,-10.740312520534156,100,595237.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,274.4800109863281,0.8885181720974817,0.0070311510012544,0.0983422811659776,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.13856375517224,595237.5,0.0,3326,1203,386778,257734395.5,206490952.5,51243443.0,0.6023546418739442,52.035319628109164,5,Premium activity | Call premium dominance | Near-term concentration
SPY,CALL,773.260009765625,783.0,2026-08-28,20,4.86,4.95,5.22,1.2199998,30.499994,156,595,0.1207668490600586,False,REGULAR,USD,2026-08-08 16:02:47 UTC,4.905,0.0899999999999998,0.0183486238532109,0.26218487394957984,0.01259600924833445,1.259600924833445,100,76518.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,0.362748703274932,0.01715919758215,0.678942417855416,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.13669735907224,76518.0,0.0,3327,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance | Near-term concentration
SPY,PUT,773.260009765625,775.0,2026-11-20,104,22.73,22.81,22.75,-1.4500008,-5.991739,197,1484,0.1324854818725586,True,REGULAR,USD,2026-08-08 16:02:49 UTC,22.77,0.0799999999999983,0.0035133948177425,0.13274932614555257,0.0022502007247243924,0.2250200724724392,100,448568.99999999994,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.4345749230518212,0.0071970228479197,1.6244739340871852,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.13463385732668,-448568.99999999994,0.0,3328,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance
QQQ,CALL,723.030029296875,760.0,2026-10-16,69,12.79,12.98,12.96,2.2300005,20.782856,430,4107,0.2132647033691406,False,REGULAR,USD,2026-08-08 16:02:55 UTC,12.885,0.1900000000000012,0.0147458284827319,0.10469929388848308,0.051131998955945425,5.113199895594542,100,554055.0,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,723.030029296875,0.3409433462978033,0.0054710890040482,1.153085893876557,CALCULATED,CALCULATED,CALCULATED,CALCULATED,BUY EST.,ESTIMATED,UNKNOWN,ESTIMATED,73.13308950145964,554055.0,554055.0,3329,5579,1461354,1052583304.0,604520804.5,448062499.5,0.14864220665996808,60.22963309989952,4,Premium activity | Buy-side estimate
META,CALL,592.0999755859375,617.5,2026-08-10,2,0.31,0.4,0.36,-0.74,-67.27273,495,50,0.2944406494140624,False,REGULAR,USD,2026-08-08 16:03:17 UTC,0.355,0.09,0.2535211267605635,9.9,0.04289820209657471,4.289820209657471,100,17572.5,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,592.0999755859375,0.0283111289139757,0.0050246986344943,0.0284207152732726,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.12969713074624,17572.5,0.0,3330,3046,261392,411822567.5,256631953.5,155190614.0,0.24632292522434435,44.69484387836516,7,Volume/OI surge | Premium activity | Near-term concentration
SPY,PUT,773.260009765625,760.0,2026-09-30,53,10.43,10.49,10.52,-1.3699999,-11.522286,210,1204,0.1383447982788085,False,REGULAR,USD,2026-08-08 16:02:48 UTC,10.46,0.0600000000000005,0.005736137667304,0.1744186046511628,-0.017148190257044466,-1.7148190257044469,100,219660.00000000003,REAL,REAL,REAL,REAL,CALCULATED,CALCULATED,773.260009765625,-0.3210941376110665,0.0087851646431863,1.0552293104738597,CALCULATED,CALCULATED,CALCULATED,CALCULATED,UNKNOWN,ESTIMATED,UNKNOWN,ESTIMATED,73.12736980192267,-219660.00000000003,0.0,3331,6261,2980685,1272364007.5,975634659.0,296729348.5,0.5335778963395426,76.50366844509314,2,Premium activity | Call premium dominance
